WALIS AAR ID,Is this datapoint public?,Reference(s),IGSN,Sample ID,Analysis ID,Reported ID,Date of analysis,Laboratory name,Sample Type,Taxonomy,Sample position,Whole-Rock?,Grain Size (μm),Carbonate (%),Fraction (μm),Notes and comments on sample quality,Collection Context,Depth of burial (m),Accepted?,Reason for rejection,Reported Latitude,Reported Longitude,Latitude (decimal degrees),Longitude (decimal degrees),Are Lat/Long estimated?,Original elevation datum used,Elevation measurement method,Reported elevation (m),Reported elevation uncertainty (m),Elevation above MSL (m),Elevation uncertainty used (m),Elevation comments,Age is Older/Equal/Younger than,Marine Isotopic Stage,Comments/details on MIS designation,Reported age (ka),Reported age uncertainty (±2σ) (ka),Current Annual Mean Temperature (°C),Preparation procedure,Method of chromatography,Stationary phase of the column,Number of replicates (samples),Number of sample replicates (injections),Ratio type,Pyrolysis experiment available,Level of uncertainty,Aspartic,Aspartic uncertainty,Glutamic,Glutamic uncertainty,Serine,Serine uncertainty,Alanine,Alanine uncertainty,Valine,Valine uncertainty,*A/I,*A/I uncertainty,Leucine,Leucine uncertainty,Notes/Comments,Independent age constraints available?,Calibration data available?,Are free AAR ratios available?,Level of uncertainty free AAR,Aspartic (free AAR),Aspartic uncertainty (free AAR),Glutamic (free AAR),Glutamic uncertainty (free AAR),Serine (free AAR),Serine uncertainty (free AAR),Alanine (free AAR),Alanine uncertainty (free AAR),Valine (free AAR),Valine uncertainty (free AAR),*A/I (free AAR),*A/I uncertainty (free AAR),Leucine (free AAR),Leucine uncertainty (free AAR),Notes/Comments free AAR,Calibration method,Amino Acid age equation,Calibration laboratory,Calibration laboratory ID,Calibration reference,Calibration D/L value,Calibration D/L value uncertainty (±1σ),Calibration age (ka),Calibration age (ka) uncertainty (±1σ),Independent age choice,Independent age method,Independent age laboratory,Independent age laboratory ID,Independent age result,Independent age reference,U-Series age constraint,ESR age constraint,Luminescence age constraint,Stratigraphic age constraint,Record created by,Record updated by,Last Update
545,1,"Miller et al., 1977",,MI77-001,MI77-001-002,GRL-168-S,,INSTAAR,mollusc shell,Clinocardium ciliatum,,No,,,,,,unknown,Yes,,,,70.595906,-68.412895,Yes,Mean Sea Level / General definition,Not reported,10,N/A,10,2,"The elevation is taken from a table in the paper. No details on the elevation measurements were made, so we use an uncertainty of 20% of the stated elevation.",Equal to,MIS 5,"No age given, but the ratio is larger than stratigraphically younger marine deposits that are likely later MIS 5 and Holocene in age. Based on pollen wamer-than-present conditions existed when this unit was deposited, supporting a MIS 5e assignment.",,,-11.0,,unknown,,3,,,,N/A,,,,,,,,,,,0.070,,,,,No,No,Yes,N/A,,,,,,,,,,,0.670,,,,2 samples were taken for the free ratio.,,,,,,,,,,,,,,,,,,,,Evan Gowan,,2021-09-13 08:10:53
546,1,"Miller et al., 1977",,MI77-002,MI77-002-001,GRL-3-65,,INSTAAR,mollusc shell,Hiatella arctica,,No,,,,,,unknown,Yes,,,,70.595906,-68.412895,Yes,Mean Sea Level / General definition,Not reported,10,N/A,10,2,"The elevation is taken from a table in the paper. No details on the elevation measurements were made, so we use an uncertainty of 20% of the stated elevation.",Equal to,MIS 5,"No age given, but the ratio is larger than stratigraphically younger marine deposits that are likely later MIS 5 and Holocene in age. Based on pollen wamer-than-present conditions existed when this unit was deposited, supporting a MIS 5e assignment.",,,-11.0,,unknown,,1,,,,N/A,,,,,,,,,,,0.012,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,Evan Gowan,2021-09-13 08:28:40
547,1,"Miller et al., 1977",,MI77-003,MI77-003-001,GRL-231-S,,INSTAAR,mollusc shell,Hiatella arctica,,No,,,,,,unknown,Yes,,,,70.575492,-68.346771,Yes,Mean Sea Level / General definition,Not reported,3,N/A,3,0.6,"The elevation is taken from a table in the paper. No details on the elevation measurements were made, so we use an uncertainty of 20% of the stated elevation.",Equal to,MIS 5,"No age given, but the ratio is larger than stratigraphically younger marine deposits that are likely later MIS 5 and Holocene in age. Based on pollen wamer-than-present conditions existed when this unit was deposited, supporting a MIS 5e assignment.",,,-11.0,,unknown,,3,,,,N/A,,,,,,,,,,,0.017,,,,,No,No,Yes,N/A,,,,,,,,,,,0.730,,,,2 samples were used to determine the free ratio.,,,,,,,,,,,,,,,,,,,,Evan Gowan,,2021-09-13 08:16:24
409,1,"Mangerud et al., 1981
 Miller and Mangerud, 1985",,MI85-001,MI85-001-001,not stated,1983-01-01 00:00:00,"INSTAAR, University of Colorado/Bergen",mollusc shell,Hiatella arctica,"Sampled the center of the shell, near apex",No,,,,,,unknown,Yes,,60.34310,5.33,60.343100,5.330000,No,Mean Sea Level / General definition,Total station or Auto/hand level,7.5,7.5,7.5,7.5,Samples taken from a marine unit with an elevation between 0 and 15 m.,Equal to,MIS 5e,"The ratios from the Fjøsanger site are higher than other MIS 5e sites located in Northern Europe. This could imply the deposit is older than MIS 5e, but the thermoluminescence dates and presence of Bittium reticulatum argue against this interpretation. The ratios do overlap at the 2-sigma level.",,,,"Decalcified in acid, using 6N HCL for 22 hours at 110C",high pressure liquid chromatograph,,4,,peak height,,1-sigma,,,,,,,,,,,0.220,0.020,,,,Yes,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,Luminescence,,,,,,,,"HU83-001-001
 HU83-002-001
 HU83-003-001
 HU83-004-001
 HU83-005-001",,Evan Gowan,,2021-03-04 16:00:06
410,1,"Mangerud et al., 1981
 Miller and Mangerud, 1985",,MI85-002,MI85-002-001,not stated,1983-01-01 00:00:00,"INSTAAR, University of Colorado/Bergen",mollusc shell,Mya truncata,"Sampled the center of the shell, near apex",No,,,,,,unknown,Yes,,60.34310,5.33,60.343100,5.330000,No,Mean Sea Level / General definition,Total station or Auto/hand level,7.5,7.5,7.5,7.5,Samples taken from a marine unit with an elevation between 0 and 15 m.,Equal to,MIS 5e,"The ratios from the Fjøsanger site are higher than other MIS 5e sites located in Northern Europe. This could imply the deposit is older than MIS 5e, but the thermoluminescence dates and presence of Bittium reticulatum argue against this interpretation. The ratios do overlap at the 2-sigma level.",,,,"Decalcified in acid, using 6N HCL for 22 hours at 110C",high pressure liquid chromatograph,,11,,peak height,,1-sigma,,,,,,,,,,,0.260,0.030,,,,Yes,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,Luminescence,,,,,,,,"HU83-001-001
 HU83-002-001
 HU83-003-001
 HU83-004-001
 HU83-005-001",,Evan Gowan,,2021-03-04 16:02:35
411,1,"Mangerud et al., 1981
 Miller and Mangerud, 1985",,MI85-003,MI85-003-001,not stated,1983-01-01 00:00:00,"INSTAAR, University of Colorado/Bergen",mollusc shell,Venerupis senescens/ rhomboides,"Sampled the center of the shell, near apex",No,,,,,,unknown,Yes,,60.34310,5.33,60.343100,5.330000,No,Mean Sea Level / General definition,Total station or Auto/hand level,7.5,7.5,7.5,7.5,Samples taken from a marine unit with an elevation between 0 and 15 m.,Equal to,MIS 5e,"The ratios from the Fjøsanger site are higher than other MIS 5e sites located in Northern Europe. This could imply the deposit is older than MIS 5e, but the thermoluminescence dates and presence of Bittium reticulatum argue against this interpretation. The ratios do overlap at the 2-sigma level.",,,,"Decalcified in acid, using 6N HCL for 22 hours at 110C",high pressure liquid chromatograph,,12,,peak height,,1-sigma,,,,,,,,,,,0.160,0.030,,,,Yes,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,Luminescence,,,,,,,,"HU83-001-001
 HU83-002-001
 HU83-003-001
 HU83-004-001
 HU83-005-001",,Evan Gowan,,2021-03-04 16:03:58
412,1,"Mangerud et al., 1981
 Miller and Mangerud, 1985",,MI85-004,MI85-004-001,not stated,1983-01-01 00:00:00,"INSTAAR, University of Colorado/Bergen",mollusc shell,Macoma balthica/ calcarea,"Sampled the center of the shell, near apex",No,,,,,,unknown,Yes,,60.34310,5.33,60.343100,5.330000,No,Mean Sea Level / General definition,Total station or Auto/hand level,7.5,7.5,7.5,7.5,Samples taken from a marine unit with an elevation between 0 and 15 m.,Equal to,MIS 5e,"The ratios from the Fjøsanger site are higher than other MIS 5e sites located in Northern Europe. This could imply the deposit is older than MIS 5e, but the thermoluminescence dates and presence of Bittium reticulatum argue against this interpretation. The ratios do overlap at the 2-sigma level.",,,,"Decalcified in acid, using 6N HCL for 22 hours at 110C",high pressure liquid chromatograph,,2,,peak height,,1-sigma,,,,,,,,,,,0.220,0.030,,,,Yes,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,Luminescence,,,,,,,,"HU83-001-001
 HU83-002-001
 HU83-003-001
 HU83-004-001
 HU83-005-001",,Evan Gowan,,2021-03-04 16:04:50
413,1,"Mangerud et al., 1981
 Miller and Mangerud, 1985",,MI85-005,MI85-005-001,not stated,1983-01-01 00:00:00,"INSTAAR, University of Colorado/Bergen",mollusc shell,Arctica islandica,"Sampled the center of the shell, near apex",No,,,,,,unknown,Yes,,60.34310,5.33,60.343100,5.330000,No,Mean Sea Level / General definition,Total station or Auto/hand level,7.5,7.5,7.5,7.5,Samples taken from a marine unit with an elevation between 0 and 15 m.,Equal to,MIS 5e,"The ratios from the Fjøsanger site are higher than other MIS 5e sites located in Northern Europe. This could imply the deposit is older than MIS 5e, but the thermoluminescence dates and presence of Bittium reticulatum argue against this interpretation. The ratios do overlap at the 2-sigma level.",,,,"Decalcified in acid, using 6N HCL for 22 hours at 110C",high pressure liquid chromatograph,,16,,peak height,,1-sigma,,,,,,,,,,,0.210,0.010,,,,Yes,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,Luminescence,,,,,,,,"HU83-001-001
 HU83-002-001
 HU83-003-001
 HU83-004-001
 HU83-005-001",,Evan Gowan,,2021-03-04 16:05:55
414,1,"Andersen et al., 1983
 Miller and Mangerud, 1985
 Sejrup, 1987",,MI85-006,MI85-006-001,not stated,1983-01-01 00:00:00,"INSTAAR, University of Colorado/Bergen",mollusc shell,Arctica islandica,"Sampled the center of the shell, near apex",No,,,,,,11,Yes,,59.3622,5.276,59.362200,5.276000,No,Mean Sea Level / General definition,Not reported,-3.5,2.5,,3.2,"Samples taken from a marine unit with an elevation between -6 and -1 m, so the uncertainty includes this range. Since the details of the elevation measurement are not known, we add an uncertainty of 20% of the top of the outcrop (2 m).",Equal to,MIS 5e,"Oldest ratio of four interstadial/interglacial units at Bø. Based on fossil and pollen data that suggest warmer-than-present conditions, it was correlated with MIS 5e.",,,,"Decalcified in acid, using 6N HCL for 22 hours at 110C",high pressure liquid chromatograph,,12,,peak height,,1-sigma,,,,,,,,,,,0.140,0.010,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,,2021-03-09 15:55:11
415,1,"Andersen et al., 1983
 Miller and Mangerud, 1985
 Sejrup, 1987",,MI85-007,MI85-007-001,not stated,1983-01-01 00:00:00,"INSTAAR, University of Colorado/Bergen",mollusc shell,Curbula gibba,"Sampled the center of the shell, near apex",No,,,,,,11,Yes,,59.3622,5.276,59.362200,5.276000,No,Mean Sea Level / General definition,Not reported,-3.5,2.5,,3.2,"Samples taken from a marine unit with an elevation between -6 and -1 m, so the uncertainty includes this range. Since the details of the elevation measurement are not known, we add an uncertainty of 20% of the top of the outcrop (2 m).",Equal to,MIS 5e,"Oldest ratio of four interstadial/interglacial units at Bø. Based on fossil and pollen data that suggest warmer-than-present conditions, it was correlated with MIS 5e.",,,,"Decalcified in acid, using 6N HCL for 22 hours at 110C",high pressure liquid chromatograph,,4,,peak height,,1-sigma,,,,,,,,,,,0.140,0.010,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,,2021-03-09 15:56:15
548,1,"Miller and Mangerud, 1985",,MI85-008,MI85-008-001,AAL-3917,1983-01-01 00:00:00,"INSTAAR, University of Colorado/Bergen",mollusc shell,Arctica islandica,"Sampled the center of the shell, near apex",No,,,,,,4.6-6,Yes,,,,65.580000,44.630000,No,Mean Sea Level / General definition,Not reported,N/A,N/A,6.5,4.7,"The elevation was not stated in this paper, but in subsequent papers, the interglacial unit at Zaton was described to be between 2-11 m. We use this halfway point of this value as the elevation. The uncertainty is the combination of half this range, plus 20% of the midpoint of the elevation.",Equal to,MIS 5,"No date was assigned. Climatic conditions were warmer than present, as indicated by pollen, dinocyst and mollusc fossils, and ESR dating, meaning that this unit likely from the last interglacial. Miller and Mangerud comment that the ratios are higher than expected.",,,,"Decalcified in acid, using 6N HCL for 22 hours at 110C",high pressure liquid chromatograph,,3,,peak height,,1-sigma,,,,,,,,,,,0.046,0.005,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,,2021-09-16 02:58:55
549,1,"Miller and Mangerud, 1985",,MI85-009,MI85-009-001,AAL-3751,1983-01-01 00:00:00,"INSTAAR, University of Colorado/Bergen",mollusc shell,Arctica islandica,"Sampled the center of the shell, near apex",No,,,,,,4.6-6,Yes,,,,65.580000,44.630000,No,Mean Sea Level / General definition,Not reported,N/A,N/A,6.5,4.7,"The elevation was not stated in this paper, but in subsequent papers, the interglacial unit at Zaton was described to be between 2-11 m. We use this halfway point of this value as the elevation. The uncertainty is the combination of half this range, plus 20% of the midpoint of the elevation.",Equal to,MIS 5,"No date was assigned. Climatic conditions were warmer than present, as indicated by pollen, dinocyst and mollusc fossils, and ESR dating, meaning that this unit likely from the last interglacial. Miller and Mangerud comment that the ratios are higher than expected.",,,,"Decalcified in acid, using 6N HCL for 22 hours at 110C",high pressure liquid chromatograph,,2,,peak height,,1-sigma,,,,,,,,,,,0.053,0.008,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,,2021-09-16 03:00:15
550,1,"Miller and Mangerud, 1985",,MI85-010,MI85-010-001,AAL-3921,1983-01-01 00:00:00,"INSTAAR, University of Colorado/Bergen",mollusc shell,Hiatella arctica,"Sampled the center of the shell, near apex",No,,,,,,4.6-6,Yes,,,,65.580000,44.630000,No,Mean Sea Level / General definition,Not reported,N/A,N/A,6.5,4.7,"The elevation was not stated in this paper, but in subsequent papers, the interglacial unit at Zaton was described to be between 2-11 m. We use this halfway point of this value as the elevation. The uncertainty is the combination of half this range, plus 20% of the midpoint of the elevation.",Equal to,MIS 5,"No date was assigned. Climatic conditions were warmer than present, as indicated by pollen, dinocyst and mollusc fossils, and ESR dating, meaning that this unit likely from the last interglacial. Miller and Mangerud comment that the ratios are higher than expected.",,,,"Decalcified in acid, using 6N HCL for 22 hours at 110C",high pressure liquid chromatograph,,2,,peak height,,1-sigma,,,,,,,,,,,0.054,0.006,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,,2021-09-16 03:01:49
551,1,"Miller and Mangerud, 1985",,MI85-011,MI85-011-001,AAL-3750,1983-01-01 00:00:00,"INSTAAR, University of Colorado/Bergen",mollusc shell,Mya truncata,"Sampled the center of the shell, near apex",No,,,,,,4.6-6,Yes,,,,65.580000,44.630000,No,Mean Sea Level / General definition,Not reported,N/A,N/A,6.5,4.7,"The elevation was not stated in this paper, but in subsequent papers, the interglacial unit at Zaton was described to be between 2-11 m. We use this halfway point of this value as the elevation. The uncertainty is the combination of half this range, plus 20% of the midpoint of the elevation.",Equal to,MIS 5,"No date was assigned. Climatic conditions were warmer than present, as indicated by pollen, dinocyst and mollusc fossils, and ESR dating, meaning that this unit likely from the last interglacial. Miller and Mangerud comment that the ratios are higher than expected.",,,,"Decalcified in acid, using 6N HCL for 22 hours at 110C",high pressure liquid chromatograph,,2,,peak height,,1-sigma,,,,,,,,,,,0.044,0.000,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,,2021-09-16 03:02:58
552,1,"Miller and Mangerud, 1985",,MI85-012,MI85-012-001,AAL-3920,1983-01-01 00:00:00,"INSTAAR, University of Colorado/Bergen",mollusc shell,Mya truncata,"Sampled the center of the shell, near apex",No,,,,,,4.6-6,Yes,,,,65.580000,44.630000,No,Mean Sea Level / General definition,Not reported,N/A,N/A,6.5,4.7,"The elevation was not stated in this paper, but in subsequent papers, the interglacial unit at Zaton was described to be between 2-11 m. We use this halfway point of this value as the elevation. The uncertainty is the combination of half this range, plus 20% of the midpoint of the elevation.",Equal to,MIS 5,"No date was assigned. Climatic conditions were warmer than present, as indicated by pollen, dinocyst and mollusc fossils, and ESR dating, meaning that this unit likely from the last interglacial. Miller and Mangerud comment that the ratios are higher than expected. This particular sample was anomalously high.",,,,"Decalcified in acid, using 6N HCL for 22 hours at 110C",high pressure liquid chromatograph,,2,,peak height,,1-sigma,,,,,,,,,,,0.089,0.006,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,,2021-09-16 03:04:20
457,1,Möller et al 2007,,MO07-001,MO07-001-001,High shorelines,,Amino Acid Geochronology Laboratory at Northern Arizona University,marine mollusc,"Several species were used, and the authors state that there was no systematic differences in the ratio between species. Hiatella arctica, Mya truncata, Macoma sp., Portlandia sp. and Astarte sp.",,No,,,,Simultaneous measurement of D/L Glutamic and D/L Serine allowed the identification of outliers that were excluded from analysis,,unknown,Yes,,,,79.128551,96.786483,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,120.2,N/A,120.2,10,"Elevations were taken from stereographically derived topography maps, and refined using a barometric altimeter with a stated accuracy of 2 m. The barometer was calibrated at distinct points from the topography map. The accuracy of the topography map was not stated. A nominal uncertainty of 10 m is applied.",Equal to,MIS 5,"Age is based on fauna species indicating warm water conditions, ESR and GSL dates, and comparison with the D/L ratios of other units.",,,-14.0,As described by Kaufman and Manley (1998),Reverse-Phase Liquid Chromatograph (RPLC),,4,,,,1-sigma,0.188,0.003,,,,,,,,,,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,Evan Gowan,2021-05-20 16:13:35
458,1,Möller et al 2007,,MO07-002,MO07-002-001,Oz-2,,Amino Acid Geochronology Laboratory at Northern Arizona University,marine mollusc,"Several species were used, and the authors state that there was no systematic differences in the ratio between species. Hiatella arctica, Mya truncata, Macoma sp., Portlandia sp. and Astarte sp.",,No,,,,Simultaneous measurement of D/L Glutamic and D/L Serine allowed the identification of outliers that were excluded from analysis,,unknown,Yes,,,,79.128551,96.786483,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,100,N/A,100,10,"Elevations were taken from stereographically derived topography maps, and refined using a barometric altimeter with a stated accuracy of 2 m. The barometer was calibrated at distinct points from the topography map. The accuracy of the topography map was not stated. A nominal uncertainty of 10 m is applied.",Equal to,MIS 5,"Age is based on fauna species indicating warm water conditions, ESR and GSL dates, and comparison with the D/L ratios of other units.",,,-14.0,As described by Kaufman and Manley (1998),Reverse-Phase Liquid Chromatograph (RPLC),,17,,,,1-sigma,0.192,0.015,,,,,,,,,,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,Evan Gowan,2021-05-20 16:14:57
459,1,Möller et al 2007,,MO07-003,MO07-003-001,Oz-3,,Amino Acid Geochronology Laboratory at Northern Arizona University,marine mollusc,"Several species were used, and the authors state that there was no systematic differences in the ratio between species. Hiatella arctica, Mya truncata, Macoma sp., Portlandia sp. and Astarte sp.",,No,,,,Simultaneous measurement of D/L Glutamic and D/L Serine allowed the identification of outliers that were excluded from analysis,,unknown,Yes,,,,79.136252,97.147531,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,87.2,N/A,87.2,10,"Elevations were taken from stereographically derived topography maps, and refined using a barometric altimeter with a stated accuracy of 2 m. The barometer was calibrated at distinct points from the topography map. The accuracy of the topography map was not stated. A nominal uncertainty of 10 m is applied.",Equal to,MIS 5,"Age is based on fauna species indicating warm water conditions, ESR and GSL dates, and comparison with the D/L ratios of other units.",,,-14.0,As described by Kaufman and Manley (1998),Reverse-Phase Liquid Chromatograph (RPLC),,4,,,,1-sigma,0.185,0.019,,,,,,,,,,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,Evan Gowan,2021-05-20 16:17:01
460,1,Möller et al 2007,,MO07-004,MO07-004-001,Oz-1d,,Amino Acid Geochronology Laboratory at Northern Arizona University,marine mollusc,"Several species were used, and the authors state that there was no systematic differences in the ratio between species. Hiatella arctica, Mya truncata, Macoma sp., Portlandia sp. and Astarte sp.",,No,,,,Simultaneous measurement of D/L Glutamic and D/L Serine allowed the identification of outliers that were excluded from analysis,,unknown,Yes,,,,79.115701,96.924018,Yes,Mean Sea Level / General definition,Topographic map and digital elevation models,81,N/A,81,10,"Elevations were taken from stereographically derived topography maps, and refined using a barometric altimeter with a stated accuracy of 2 m. The barometer was calibrated at distinct points from the topography map. The accuracy of the topography map was not stated. A nominal uncertainty of 10 m is applied.",Equal to,MIS 5,"Age is based on fauna species indicating warm water conditions, ESR and GSL dates, and comparison with the D/L ratios of other units.",,,-14.0,As described by Kaufman and Manley (1998),Reverse-Phase Liquid Chromatograph (RPLC),,10,,,,1-sigma,0.201,0.015,,,,,,,,,,,,,,No,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Gowan,Evan Gowan,2021-05-20 16:18:51
